,date,num_applications,year,day_of_week,month,week,num_applications_year,weighted_num_applications
4500,2022-10-06,628,2022,Thursday,10,40,41425,0.01515992757996379
4501,2022-10-07,616,2022,Friday,10,40,41425,0.014870247435123718
4502,2022-10-09,126,2022,Sunday,10,40,41425,0.0030416415208207605
4503,2022-10-11,112,2022,Tuesday,10,41,41425,0.002703681351840676
4504,2022-10-12,570,2022,Wednesday,10,41,41425,0.01375980687990344
4505,2022-10-13,455,2022,Thursday,10,41,41425,0.010983705491852746
4506,2022-10-14,276,2022,Friday,10,41,41425,0.006662643331321666
4507,2022-10-15,296,2022,Saturday,10,41,41425,0.007145443572721786
4508,2022-10-17,417,2022,Monday,10,42,41425,0.010066385033192517
4509,2022-10-19,387,2022,Wednesday,10,42,41425,0.009342184671092336
4510,2022-10-20,237,2022,Thursday,10,42,41425,0.005721182860591431
4511,2022-10-21,208,2022,Friday,10,42,41425,0.005021122510561255
4512,2022-10-22,182,2022,Saturday,10,42,41425,0.004393482196741098
4513,2022-10-23,292,2022,Sunday,10,42,41425,0.007048883524441762
4514,2022-10-25,46,2022,Tuesday,10,43,41425,0.0011104405552202776
4515,2022-10-27,56,2022,Thursday,10,43,41425,0.001351840675920338
4516,2022-10-28,266,2022,Friday,10,43,41425,0.006421243210621605
4517,2022-10-29,251,2022,Saturday,10,43,41425,0.006059143029571515
4518,2022-10-30,223,2022,Sunday,10,43,41425,0.0053832226916113455
4519,2022-10-31,61,2022,Monday,10,44,41425,0.001472540736270368
4520,2022-11-03,352,2022,Thursday,11,44,41425,0.008497284248642125
4521,2022-11-05,218,2022,Saturday,11,44,41425,0.005262522631261315
4522,2022-11-06,172,2022,Sunday,11,44,41425,0.004152082076041038
4523,2022-11-09,147,2022,Wednesday,11,45,41425,0.0035485817742908874
4524,2022-11-10,117,2022,Thursday,11,45,41425,0.002824381412190706
4525,2022-11-12,82,2022,Saturday,11,45,41425,0.001979480989740495
4526,2022-11-14,87,2022,Monday,11,46,41425,0.002100181050090525
4527,2022-11-15,76,2022,Tuesday,11,46,41425,0.0018346409173204588
4528,2022-11-18,65,2022,Friday,11,46,41425,0.0015691007845503922
4529,2022-11-21,70,2022,Monday,11,47,41425,0.0016898008449004224
4530,2022-11-22,40,2022,Tuesday,11,47,41425,0.0009656004828002414
4531,2022-11-23,32,2022,Wednesday,11,47,41425,0.0007724803862401931
4532,2022-11-24,31,2022,Thursday,11,47,41425,0.0007483403741701871
4533,2022-11-25,22,2022,Friday,11,47,41425,0.0005310802655401328
4534,2022-11-26,20,2022,Saturday,11,47,41425,0.0004828002414001207
4535,2022-11-29,30,2022,Tuesday,11,48,41425,0.000724200362100181
4536,2022-11-30,27,2022,Wednesday,11,48,41425,0.000651780325890163
4537,2022-12-03,41,2022,Saturday,12,48,41425,0.0009897404948702474
4538,2022-12-07,29,2022,Wednesday,12,49,41425,0.000700060350030175
4539,2022-12-10,33,2022,Saturday,12,49,41425,0.0007966203983101991
4540,2022-12-13,38,2022,Tuesday,12,50,41425,0.0009173204586602294
4541,2022-12-14,39,2022,Wednesday,12,50,41425,0.0009414604707302354
4542,2022-12-17,49,2022,Saturday,12,50,41425,0.0011828605914302958
4543,2022-12-19,49,2022,Monday,12,51,41425,0.0011828605914302958
4544,2022-12-21,30,2022,Wednesday,12,51,41425,0.000724200362100181
4545,2022-12-22,27,2022,Thursday,12,51,41425,0.000651780325890163
4546,2022-12-24,24,2022,Saturday,12,51,41425,0.0005793602896801448
4547,2022-12-27,23,2022,Tuesday,12,52,41425,0.0005552202776101388
4548,2022-12-28,18,2022,Wednesday,12,52,41425,0.00043452021726010865
4549,2022-12-29,16,2022,Thursday,12,52,41425,0.00038624019312009656
4550,2022-12-30,16,2022,Friday,12,52,41425,0.00038624019312009656
4551,2022-12-31,19,2022,Saturday,12,52,41425,0.0004586602293301147
4552,2023-01-01,44,2023,Sunday,1,52,45562,0.0009657170449058426
4553,2023-01-02,22,2023,Monday,1,1,45562,0.0004828585224529213
4554,2023-01-03,24,2023,Tuesday,1,1,45562,0.0005267547517668232
4555,2023-01-04,29,2023,Wednesday,1,1,45562,0.000636495325051578
4556,2023-01-05,24,2023,Thursday,1,1,45562,0.0005267547517668232
4557,2023-01-06,24,2023,Friday,1,1,45562,0.0005267547517668232
4558,2023-01-07,27,2023,Saturday,1,1,45562,0.0005925990957376761
4559,2023-01-08,21,2023,Sunday,1,1,45562,0.0004609104077959703
4560,2023-01-09,25,2023,Monday,1,2,45562,0.0005487028664237742
4561,2023-01-10,24,2023,Tuesday,1,2,45562,0.0005267547517668232
4562,2023-01-11,24,2023,Wednesday,1,2,45562,0.0005267547517668232
4563,2023-01-12,9,2023,Thursday,1,2,45562,0.0001975330319125587
4564,2023-01-13,21,2023,Friday,1,2,45562,0.0004609104077959703
4565,2023-01-16,35,2023,Monday,1,3,45562,0.0007681840129932838
4566,2023-01-17,20,2023,Tuesday,1,3,45562,0.00043896229313901934
4567,2023-01-18,25,2023,Wednesday,1,3,45562,0.0005487028664237742
4568,2023-01-19,32,2023,Thursday,1,3,45562,0.0007023396690224309
4569,2023-01-20,18,2023,Friday,1,3,45562,0.0003950660638251174
4570,2023-01-22,23,2023,Sunday,1,3,45562,0.0005048066371098722
4571,2023-01-24,36,2023,Tuesday,1,4,45562,0.0007901321276502348
4572,2023-01-26,28,2023,Thursday,1,4,45562,0.0006145472103946271
4573,2023-01-27,25,2023,Friday,1,4,45562,0.0005487028664237742
4574,2023-01-28,21,2023,Saturday,1,4,45562,0.0004609104077959703
4575,2023-01-29,40,2023,Sunday,1,4,45562,0.0008779245862780387
4576,2023-01-30,37,2023,Monday,1,5,45562,0.0008120802423071858
4577,2023-01-31,33,2023,Tuesday,1,5,45562,0.0007242877836793819
4578,2023-02-01,58,2023,Wednesday,2,5,45562,0.001272990650103156
4579,2023-02-02,37,2023,Thursday,2,5,45562,0.0008120802423071858
4580,2023-02-03,47,2023,Friday,2,5,45562,0.0010315613888766955
4581,2023-02-04,48,2023,Saturday,2,5,45562,0.0010535095035336464
4582,2023-02-05,57,2023,Sunday,2,5,45562,0.0012510425354462051
4583,2023-02-07,44,2023,Tuesday,2,6,45562,0.0009657170449058426
4584,2023-02-08,35,2023,Wednesday,2,6,45562,0.0007681840129932838
4585,2023-02-09,17,2023,Thursday,2,6,45562,0.00037311794916816644
4586,2023-02-10,39,2023,Friday,2,6,45562,0.0008559764716210877
4587,2023-02-13,43,2023,Monday,2,7,45562,0.0009437689302488916
4588,2023-02-14,59,2023,Tuesday,2,7,45562,0.001294938764760107
4589,2023-02-15,74,2023,Wednesday,2,7,45562,0.0016241604846143716
4590,2023-02-17,58,2023,Friday,2,7,45562,0.001272990650103156
4591,2023-02-18,56,2023,Saturday,2,7,45562,0.0012290944207892542
4592,2023-02-22,141,2023,Wednesday,2,8,45562,0.0030946841666300864
4593,2023-02-24,104,2023,Friday,2,8,45562,0.0022826039243229006
4594,2023-02-25,87,2023,Saturday,2,8,45562,0.0019094859751547341
4595,2023-02-26,79,2023,Sunday,2,8,45562,0.0017339010578991264
4596,2023-02-27,121,2023,Monday,2,9,45562,0.002655721873491067
4597,2023-03-01,112,2023,Wednesday,3,9,45562,0.0024581888415785083
4598,2023-03-02,95,2023,Thursday,3,9,45562,0.002085070892410342
4599,2023-03-03,81,2023,Friday,3,9,45562,0.0017777972872130283
4600,2023-03-04,81,2023,Saturday,3,9,45562,0.0017777972872130283
4601,2023-03-05,105,2023,Sunday,3,9,45562,0.0023045520389798515
4602,2023-03-06,88,2023,Monday,3,10,45562,0.001931434089811685
4603,2023-03-07,103,2023,Tuesday,3,10,45562,0.0022606558096659496
4604,2023-03-08,95,2023,Wednesday,3,10,45562,0.002085070892410342
4605,2023-03-09,86,2023,Thursday,3,10,45562,0.0018875378604977832
4606,2023-03-10,95,2023,Friday,3,10,45562,0.002085070892410342
4607,2023-03-11,75,2023,Saturday,3,10,45562,0.0016461085992713225
4608,2023-03-12,106,2023,Sunday,3,10,45562,0.0023265001536368025
4609,2023-03-13,150,2023,Monday,3,11,45562,0.003292217198542645
4610,2023-03-14,184,2023,Tuesday,3,11,45562,0.004038453096878978
4611,2023-03-15,208,2023,Wednesday,3,11,45562,0.004565207848645801
4612,2023-03-16,136,2023,Thursday,3,11,45562,0.0029849435933453315
4613,2023-03-17,175,2023,Friday,3,11,45562,0.0038409200649664192
4614,2023-03-18,134,2023,Saturday,3,11,45562,0.0029410473640314296
4615,2023-03-19,142,2023,Sunday,3,11,45562,0.0031166322812870373
4616,2023-03-20,202,2023,Monday,3,12,45562,0.004433519160704095
4617,2023-03-21,175,2023,Tuesday,3,12,45562,0.0038409200649664192
4618,2023-03-22,145,2023,Wednesday,3,12,45562,0.0031824766252578902
4619,2023-03-23,136,2023,Thursday,3,12,45562,0.0029849435933453315
4620,2023-03-24,145,2023,Friday,3,12,45562,0.0031824766252578902
4621,2023-03-26,123,2023,Sunday,3,12,45562,0.002699618102804969
4622,2023-03-27,156,2023,Monday,3,13,45562,0.003423905886484351
4623,2023-03-28,170,2023,Tuesday,3,13,45562,0.0037311794916816644
4624,2023-03-29,177,2023,Wednesday,3,13,45562,0.003884816294280321
4625,2023-03-30,210,2023,Thursday,3,13,45562,0.004609104077959703
4626,2023-04-01,303,2023,Saturday,4,13,45562,0.0066502787410561435
4627,2023-04-02,416,2023,Sunday,4,13,45562,0.009130415697291602
4628,2023-04-04,123,2023,Tuesday,4,14,45562,0.002699618102804969
4629,2023-04-06,93,2023,Thursday,4,14,45562,0.00204117466309644
4630,2023-04-07,316,2023,Friday,4,14,45562,0.006935604231596506
4631,2023-04-08,96,2023,Saturday,4,14,45562,0.002107019007067293
4632,2023-04-10,369,2023,Monday,4,15,45562,0.008098854308414907
4633,2023-04-11,343,2023,Tuesday,4,15,45562,0.007528203327334182
4634,2023-04-12,103,2023,Wednesday,4,15,45562,0.0022606558096659496
4635,2023-04-14,74,2023,Friday,4,15,45562,0.0016241604846143716
4636,2023-04-16,407,2023,Sunday,4,15,45562,0.008932882665379043
4637,2023-04-17,296,2023,Monday,4,16,45562,0.006496641938457486
4638,2023-04-18,393,2023,Tuesday,4,16,45562,0.00862560906018173
4639,2023-04-19,278,2023,Wednesday,4,16,45562,0.006101575874632369
4640,2023-04-20,338,2023,Thursday,4,16,45562,0.007418462754049427
4641,2023-04-21,231,2023,Friday,4,16,45562,0.005070014485755674
4642,2023-04-22,380,2023,Saturday,4,16,45562,0.008340283569641367
4643,2023-04-24,113,2023,Monday,4,17,45562,0.0024801369562354593
4644,2023-04-26,107,2023,Wednesday,4,17,45562,0.0023484482682937535
4645,2023-04-27,342,2023,Thursday,4,17,45562,0.007506255212677231
4646,2023-04-28,381,2023,Friday,4,17,45562,0.008362231684298319
4647,2023-04-30,340,2023,Sunday,4,17,45562,0.007462358983363329
4648,2023-05-02,502,2023,Tuesday,5,18,45562,0.011017953557789386
4649,2023-05-04,51,2023,Thursday,5,18,45562,0.0011193538475044993
4650,2023-05-05,347,2023,Friday,5,18,45562,0.007615995785961986
4651,2023-05-06,310,2023,Saturday,5,18,45562,0.0068039155436548
4652,2023-05-08,464,2023,Monday,5,19,45562,0.010183925200825249
4653,2023-05-12,76,2023,Friday,5,19,45562,0.0016680567139282735
4654,2023-05-14,484,2023,Sunday,5,19,45562,0.010622887493964268
4655,2023-05-16,82,2023,Tuesday,5,20,45562,0.0017997454018699793
4656,2023-05-18,71,2023,Thursday,5,20,45562,0.0015583161406435187
4657,2023-05-22,373,2023,Monday,5,21,45562,0.008186646767042711
4658,2023-05-23,331,2023,Tuesday,5,21,45562,0.0072648259514507705
4659,2023-05-24,90,2023,Wednesday,5,21,45562,0.001975330319125587
4660,2023-05-25,311,2023,Thursday,5,21,45562,0.006825863658311751
4661,2023-05-26,245,2023,Friday,5,21,45562,0.005377288090952987
4662,2023-05-29,292,2023,Monday,5,22,45562,0.006408849479829682
4663,2023-05-30,318,2023,Tuesday,5,22,45562,0.0069795004609104075
4664,2023-05-31,206,2023,Wednesday,5,22,45562,0.004521311619331899
4665,2023-06-01,407,2023,Thursday,6,22,45562,0.008932882665379043
4666,2023-06-02,244,2023,Friday,6,22,45562,0.005355339976296036
4667,2023-06-03,200,2023,Saturday,6,22,45562,0.004389622931390193
4668,2023-06-04,232,2023,Sunday,6,22,45562,0.005091962600412624
4669,2023-06-05,72,2023,Monday,6,23,45562,0.0015802642553004696
4670,2023-06-06,335,2023,Tuesday,6,23,45562,0.007352618410078574
4671,2023-06-07,66,2023,Wednesday,6,23,45562,0.0014485755673587638
4672,2023-06-08,290,2023,Thursday,6,23,45562,0.0063649532505157804
4673,2023-06-09,56,2023,Friday,6,23,45562,0.0012290944207892542
4674,2023-06-13,327,2023,Tuesday,6,24,45562,0.007177033492822967
4675,2023-06-14,297,2023,Wednesday,6,24,45562,0.006518590053114438
4676,2023-06-15,373,2023,Thursday,6,24,45562,0.008186646767042711
4677,2023-06-16,241,2023,Friday,6,24,45562,0.0052894956323251835
4678,2023-06-17,230,2023,Saturday,6,24,45562,0.005048066371098722
4679,2023-06-19,50,2023,Monday,6,25,45562,0.0010974057328475484
4680,2023-06-20,254,2023,Tuesday,6,25,45562,0.005574821122865546
4681,2023-06-21,225,2023,Wednesday,6,25,45562,0.004938325797813968
4682,2023-06-22,126,2023,Thursday,6,25,45562,0.002765462446775822
4683,2023-06-23,142,2023,Friday,6,25,45562,0.0031166322812870373
4684,2023-06-24,143,2023,Saturday,6,25,45562,0.0031385803959439883
4685,2023-06-25,48,2023,Sunday,6,25,45562,0.0010535095035336464
4686,2023-06-26,149,2023,Monday,6,26,45562,0.003270269083885694
4687,2023-06-27,179,2023,Tuesday,6,26,45562,0.0039287125235942235
4688,2023-06-29,154,2023,Thursday,6,26,45562,0.003380009657170449
4689,2023-06-30,189,2023,Friday,6,26,45562,0.004148193670163733
4690,2023-07-04,205,2023,Tuesday,7,27,45562,0.004499363504674949
4691,2023-07-05,190,2023,Wednesday,7,27,45562,0.004170141784820684
4692,2023-07-06,114,2023,Thursday,7,27,45562,0.0025020850708924102
4693,2023-07-07,128,2023,Friday,7,27,45562,0.0028093586760897238
4694,2023-07-08,110,2023,Saturday,7,27,45562,0.0024142926122646064
4695,2023-07-10,168,2023,Monday,7,28,45562,0.0036872832623677625
4696,2023-07-11,167,2023,Tuesday,7,28,45562,0.0036653351477108115
4697,2023-07-13,58,2023,Thursday,7,28,45562,0.001272990650103156
4698,2023-07-15,225,2023,Saturday,7,28,45562,0.004938325797813968
4699,2023-07-16,143,2023,Sunday,7,28,45562,0.0031385803959439883
4700,2023-07-17,36,2023,Monday,7,29,45562,0.0007901321276502348
4701,2023-07-19,198,2023,Wednesday,7,29,45562,0.0043457267020762915
4702,2023-07-20,125,2023,Thursday,7,29,45562,0.002743514332118871
4703,2023-07-21,162,2023,Friday,7,29,45562,0.0035555945744260567
4704,2023-07-23,25,2023,Sunday,7,29,45562,0.0005487028664237742
4705,2023-07-24,106,2023,Monday,7,30,45562,0.0023265001536368025
4706,2023-07-25,84,2023,Tuesday,7,30,45562,0.0018436416311838812
4707,2023-07-26,70,2023,Wednesday,7,30,45562,0.0015363680259865677
4708,2023-07-27,97,2023,Thursday,7,30,45562,0.002128967121724244
4709,2023-07-28,73,2023,Friday,7,30,45562,0.0016022123699574206
4710,2023-07-29,27,2023,Saturday,7,30,45562,0.0005925990957376761
4711,2023-07-30,88,2023,Sunday,7,30,45562,0.001931434089811685
4712,2023-07-31,133,2023,Monday,7,31,45562,0.0029190992493744786
4713,2023-08-02,176,2023,Wednesday,8,31,45562,0.00386286817962337
4714,2023-08-03,141,2023,Thursday,8,31,45562,0.0030946841666300864
4715,2023-08-05,122,2023,Saturday,8,31,45562,0.002677669988148018
4716,2023-08-08,52,2023,Tuesday,8,32,45562,0.0011413019621614503
4717,2023-08-09,111,2023,Wednesday,8,32,45562,0.0024362407269215573
4718,2023-08-10,170,2023,Thursday,8,32,45562,0.0037311794916816644
4719,2023-08-11,75,2023,Friday,8,32,45562,0.0016461085992713225
4720,2023-08-12,120,2023,Saturday,8,32,45562,0.002633773758834116
4721,2023-08-14,43,2023,Monday,8,33,45562,0.0009437689302488916
4722,2023-08-15,117,2023,Tuesday,8,33,45562,0.002567929414863263
4723,2023-08-16,142,2023,Wednesday,8,33,45562,0.0031166322812870373
4724,2023-08-17,87,2023,Thursday,8,33,45562,0.0019094859751547341
4725,2023-08-18,69,2023,Friday,8,33,45562,0.0015144199113296167
4726,2023-08-19,65,2023,Saturday,8,33,45562,0.0014266274527018129
4727,2023-08-20,148,2023,Sunday,8,33,45562,0.003248320969228743
4728,2023-08-22,44,2023,Tuesday,8,34,45562,0.0009657170449058426
4729,2023-08-23,103,2023,Wednesday,8,34,45562,0.0022606558096659496
4730,2023-08-24,58,2023,Thursday,8,34,45562,0.001272990650103156
4731,2023-08-26,193,2023,Saturday,8,34,45562,0.004235986128791537
4732,2023-08-28,195,2023,Monday,8,35,45562,0.004279882358105439
4733,2023-08-29,126,2023,Tuesday,8,35,45562,0.002765462446775822
4734,2023-08-30,211,2023,Wednesday,8,35,45562,0.0046310521926166545
4735,2023-08-31,110,2023,Thursday,8,35,45562,0.0024142926122646064
4736,2023-09-01,309,2023,Friday,9,35,45562,0.006781967428997849
4737,2023-09-02,177,2023,Saturday,9,35,45562,0.003884816294280321
4738,2023-09-03,245,2023,Sunday,9,35,45562,0.005377288090952987
4739,2023-09-05,320,2023,Tuesday,9,36,45562,0.0070233966902243095
4740,2023-09-06,221,2023,Wednesday,9,36,45562,0.004850533339186164
4741,2023-09-07,273,2023,Thursday,9,36,45562,0.0059918353013476144
4742,2023-09-09,274,2023,Saturday,9,36,45562,0.006013783416004565
4743,2023-09-11,398,2023,Monday,9,37,45562,0.008735349633466486
4744,2023-09-12,284,2023,Tuesday,9,37,45562,0.006233264562574075
4745,2023-09-13,301,2023,Wednesday,9,37,45562,0.0066063825117422415
4746,2023-09-14,277,2023,Thursday,9,37,45562,0.006079627759975418
4747,2023-09-15,398,2023,Friday,9,37,45562,0.008735349633466486
4748,2023-09-17,642,2023,Sunday,9,37,45562,0.014090689609762522
4749,2023-09-19,676,2023,Tuesday,9,38,45562,0.014836925508098854
4750,2023-09-20,571,2023,Wednesday,9,38,45562,0.012532373469119003
4751,2023-09-21,563,2023,Thursday,9,38,45562,0.012356788551863396
4752,2023-09-23,432,2023,Saturday,9,38,45562,0.009481585531802818
4753,2023-09-25,508,2023,Monday,9,39,45562,0.011149642245731091
4754,2023-09-26,398,2023,Tuesday,9,39,45562,0.008735349633466486
4755,2023-09-27,431,2023,Wednesday,9,39,45562,0.009459637417145866
4756,2023-09-28,348,2023,Thursday,9,39,45562,0.0076379439006189365
4757,2023-09-29,374,2023,Friday,9,39,45562,0.008208594881699663
4758,2023-10-01,718,2023,Sunday,10,39,45562,0.015758746323690793
4759,2023-10-03,749,2023,Tuesday,10,40,45562,0.016439137878056276
4760,2023-10-04,527,2023,Wednesday,10,40,45562,0.011566656424213161
4761,2023-10-05,536,2023,Thursday,10,40,45562,0.011764189456125718
4762,2023-10-06,382,2023,Friday,10,40,45562,0.00838417979895527
4763,2023-10-07,391,2023,Saturday,10,40,45562,0.008581712830867828
4764,2023-10-09,393,2023,Monday,10,41,45562,0.00862560906018173
4765,2023-10-10,393,2023,Tuesday,10,41,45562,0.00862560906018173
4766,2023-10-11,395,2023,Wednesday,10,41,45562,0.008669505289495632
4767,2023-10-12,267,2023,Thursday,10,41,45562,0.005860146613405909
4768,2023-10-13,361,2023,Friday,10,41,45562,0.0079232693911593
4769,2023-10-14,206,2023,Saturday,10,41,45562,0.004521311619331899
4770,2023-10-15,337,2023,Sunday,10,41,45562,0.007396514639392476
4771,2023-10-17,267,2023,Tuesday,10,42,45562,0.005860146613405909
4772,2023-10-18,215,2023,Wednesday,10,42,45562,0.004718844651244458
4773,2023-10-19,252,2023,Thursday,10,42,45562,0.005530924893551644
4774,2023-10-20,167,2023,Friday,10,42,45562,0.0036653351477108115
4775,2023-10-21,131,2023,Saturday,10,42,45562,0.0028752030200605767
4776,2023-10-22,139,2023,Sunday,10,42,45562,0.0030507879373161844
4777,2023-10-23,241,2023,Monday,10,43,45562,0.0052894956323251835
4778,2023-10-25,258,2023,Wednesday,10,43,45562,0.0056626135814933495
4779,2023-10-26,177,2023,Thursday,10,43,45562,0.003884816294280321
4780,2023-10-27,194,2023,Friday,10,43,45562,0.004257934243448488
4781,2023-10-28,113,2023,Saturday,10,43,45562,0.0024801369562354593
4782,2023-10-29,144,2023,Sunday,10,43,45562,0.0031605285106009393
4783,2023-10-30,135,2023,Monday,10,44,45562,0.0029629954786883806
4784,2023-10-31,138,2023,Tuesday,10,44,45562,0.0030288398226592335
4785,2023-11-01,213,2023,Wednesday,11,44,45562,0.004674948421930556
4786,2023-11-02,157,2023,Thursday,11,44,45562,0.003445854001141302
4787,2023-11-03,118,2023,Friday,11,44,45562,0.002589877529520214
4788,2023-11-04,94,2023,Saturday,11,44,45562,0.002063122777753391
4789,2023-11-05,133,2023,Sunday,11,44,45562,0.0029190992493744786
4790,2023-11-06,104,2023,Monday,11,45,45562,0.0022826039243229006
4791,2023-11-07,89,2023,Tuesday,11,45,45562,0.001953382204468636
4792,2023-11-08,76,2023,Wednesday,11,45,45562,0.0016680567139282735
4793,2023-11-09,62,2023,Thursday,11,45,45562,0.00136078310873096
4794,2023-11-10,52,2023,Friday,11,45,45562,0.0011413019621614503
4795,2023-11-11,41,2023,Saturday,11,45,45562,0.0008998727009349896
4796,2023-11-12,38,2023,Sunday,11,45,45562,0.0008340283569641367
4797,2023-11-13,45,2023,Monday,11,46,45562,0.0009876651595627935
4798,2023-11-15,56,2023,Wednesday,11,46,45562,0.0012290944207892542
4799,2023-11-17,42,2023,Friday,11,46,45562,0.0009218208155919406
4800,2023-11-18,38,2023,Saturday,11,46,45562,0.0008340283569641367
4801,2023-11-20,45,2023,Monday,11,47,45562,0.0009876651595627935
4802,2023-11-21,42,2023,Tuesday,11,47,45562,0.0009218208155919406
4803,2023-11-22,35,2023,Wednesday,11,47,45562,0.0007681840129932838
4804,2023-11-23,36,2023,Thursday,11,47,45562,0.0007901321276502348
4805,2023-11-24,25,2023,Friday,11,47,45562,0.0005487028664237742
4806,2023-11-25,18,2023,Saturday,11,47,45562,0.0003950660638251174
