"STATION","NAME","DATE","TMAX"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-17","57"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-18","52"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-19","57"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-20","56"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-21","55"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-22","47"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-23","52"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-24","53"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-25","54"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-26","55"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-27","55"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-28","55"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-29","57"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-30","58"
"USC00026471","PHANTOM RANCH, AZ US","2011-12-31","63"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-01","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-02","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-03","59"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-04","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-05","59"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-06","59"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-07","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-08","58"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-09","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-10","58"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-11","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-12","59"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-13","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-14","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-15","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-16","60"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-17","58"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-18","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-19","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-20","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-21","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-22","55"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-23","51"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-24","55"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-25","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-26","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-27","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-28","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-29","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-30","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-01-31","66"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-01","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-02","58"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-03","59"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-04","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-05","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-06","59"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-07","56"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-08","65"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-09","67"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-10","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-11","72"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-12","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-13","58"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-14","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-15","50"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-16","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-17","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-18","65"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-19","55"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-20","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-21","65"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-22","67"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-23","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-24","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-25","75"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-26","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-27","72"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-28","65"
"USC00026471","PHANTOM RANCH, AZ US","2012-02-29","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-01","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-02","57"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-03","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-04","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-05","72"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-06","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-07","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-08","67"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-09","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-10","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-11","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-12","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-13","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-14","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-15","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-16","85"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-17","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-18","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-19","52"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-20","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-21","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-22","79"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-23","83"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-24","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-25","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-26","75"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-27","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-28","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-29","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-30","84"
"USC00026471","PHANTOM RANCH, AZ US","2012-03-31","89"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-01","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-02","67"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-03","75"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-04","84"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-05","81"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-06","72"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-07","79"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-08","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-09","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-10","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-11","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-12","73"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-13","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-14","63"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-15","69"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-16","77"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-17","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-18","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-19","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-20","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-21","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-22","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-23","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-24","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-25","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-26","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-27","83"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-28","84"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-29","87"
"USC00026471","PHANTOM RANCH, AZ US","2012-04-30","93"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-01","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-02","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-03","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-04","95"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-05","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-06","88"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-07","88"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-08","88"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-09","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-10","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-11","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-12","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-13","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-14","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-15","102"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-16","99"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-17","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-18","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-19","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-20","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-21","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-22","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-23","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-24","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-25","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-26","85"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-27","84"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-28","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-29","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-30","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-05-31","104"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-01","110"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-02","107"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-03","107"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-04","104"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-05","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-06","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-07","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-08","104"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-09","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-10","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-11","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-12","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-13","106"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-14","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-15","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-16","107"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-17","108"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-18","107"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-19","108"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-20","110"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-21","112"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-22","108"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-23","108"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-24","109"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-25","107"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-26","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-27","108"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-28","108"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-29","111"
"USC00026471","PHANTOM RANCH, AZ US","2012-06-30","111"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-01","112"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-02","106"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-03","106"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-04","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-05","99"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-06","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-07","109"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-08","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-09","110"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-10","111"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-11","111"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-12","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-13","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-14","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-15","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-16","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-17","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-18","104"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-19","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-20","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-21","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-22","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-23","99"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-24","89"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-25","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-26","102"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-27","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-28","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-29","93"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-30","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-07-31","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-01","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-02","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-03","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-04","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-05","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-06","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-07","107"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-08","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-09","103"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-10","104"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-11","106"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-12","102"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-13","106"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-14","105"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-15","106"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-16","102"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-17","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-18","102"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-19","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-20","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-21","95"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-22","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-23","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-24","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-25","99"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-26","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-27","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-28","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-29","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-30","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-08-31","99"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-01","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-02","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-03","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-04","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-05","100"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-06","102"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-07","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-08","101"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-09","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-10","95"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-11","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-12","87"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-13","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-14","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-15","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-16","95"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-17","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-18","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-19","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-20","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-21","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-22","94"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-23","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-24","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-25","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-26","90"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-27","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-28","95"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-29","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-09-30","96"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-01","97"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-02","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-03","98"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-04","95"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-05","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-06","92"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-07","89"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-08","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-09","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-10","87"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-11","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-12","75"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-13","76"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-14","84"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-15","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-16","89"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-17","88"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-18","87"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-19","87"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-20","91"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-21","86"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-22","84"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-23","85"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-24","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-25","73"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-26","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-27","74"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-28","79"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-29","81"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-30","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-10-31","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-01","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-02","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-03","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-04","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-05","80"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-06","81"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-07","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-08","82"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-09","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-10","60"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-11","55"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-12","60"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-13","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-14","66"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-15","62"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-16","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-17","76"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-18","73"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-19","72"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-20","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-21","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-22","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-23","75"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-24","69"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-25","69"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-26","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-27","69"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-28","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-29","78"
"USC00026471","PHANTOM RANCH, AZ US","2012-11-30","67"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-01","69"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-02","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-03","71"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-04","70"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-05","65"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-06","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-07","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-08","68"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-09","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-10","54"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-11","58"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-12","64"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-13","65"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-14","61"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-15","49"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-16","50"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-17","51"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-18","56"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-19","55"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-20","47"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-21","50"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-22","50"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-23","55"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-24","53"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-25","49"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-26","48"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-27","50"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-29","47"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-30","45"
"USC00026471","PHANTOM RANCH, AZ US","2012-12-31","47"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-01","48"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-02","50"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-03","50"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-04","49"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-05","48"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-06","48"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-07","55"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-08","56"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-09","59"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-10","60"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-11","55"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-12","42"
"USC00026471","PHANTOM RANCH, AZ US","2013-01-13","40"
